density, u velocity, v velocity, pressure, Mach, Temperature, x_points, y_points, z_points
0.116144, 867.972, 2.27246e-11, 10000, 2.5, 300, 2.47525e-06, 6.80251e-05, 0.0
0.116144, 867.972, 1.25481e-11, 10000, 2.5, 300, 2.47525e-06, 6.95779e-05, 0.0
0.116144, 867.972, 6.70911e-12, 10000, 2.5, 300, 2.47525e-06, 7.11434e-05, 0.0
0.116144, 867.972, 3.45787e-12, 10000, 2.5, 300, 2.47525e-06, 7.27217e-05, 0.0
0.116144, 867.972, 1.76343e-12, 10000, 2.5, 300, 2.47525e-06, 7.4313e-05, 0.0
0.116144, 867.972, 8.1207e-13, 10000, 2.5, 300, 2.47525e-06, 7.59173e-05, 0.0
0.116144, 867.972, 3.12155e-13, 10000, 2.5, 300, 2.47525e-06, 7.75348e-05, 0.0
0.116144, 867.972, 1.3473e-13, 10000, 2.5, 300, 2.47525e-06, 7.91656e-05, 0.0
0.116144, 867.972, 3.49551e-14, 10000, 2.5, 300, 2.47525e-06, 8.08097e-05, 0.0
0.116144, 867.972, 2.31959e-14, 10000, 2.5, 300, 2.47525e-06, 8.24673e-05, 0.0
0.116144, 867.972, 2.21067e-14, 10000, 2.5, 300, 2.47525e-06, 8.41385e-05, 0.0
0.116144, 867.972, -1.76254e-15, 10000, 2.5, 300, 2.47525e-06, 8.58234e-05, 0.0
0.116144, 867.972, 2.11585e-14, 10000, 2.5, 300, 2.47525e-06, 8.75221e-05, 0.0
0.116144, 867.972, 3.16376e-14, 10000, 2.5, 300, 2.47525e-06, 8.92347e-05, 0.0
0.116144, 867.972, 2.08391e-14, 10000, 2.5, 300, 2.47525e-06, 9.09614e-05, 0.0
0.116144, 867.972, 1.81879e-14, 10000, 2.5, 300, 2.47525e-06, 9.27023e-05, 0.0
0.116144, 867.972, 2.694e-14, 10000, 2.5, 300, 2.47525e-06, 9.44574e-05, 0.0
0.116144, 867.972, 1.49003e-14, 10000, 2.5, 300, 2.47525e-06, 9.62269e-05, 0.0
0.116144, 867.972, -1.20713e-14, 10000, 2.5, 300, 2.47525e-06, 9.80109e-05, 0.0
0.116144, 867.972, -4.56611e-14, 10000, 2.5, 300, 2.47525e-06, 9.98095e-05, 0.0
0.116144, 867.972, -2.63481e-14, 10000, 2.5, 300, 2.47525e-06, 0.000101623, 0.0
0.116144, 867.972, 9.806e-15, 10000, 2.5, 300, 2.47525e-06, 0.000103451, 0.0
0.116144, 867.972, -4.53705e-14, 10000, 2.5, 300, 2.47525e-06, 0.000105294, 0.0
0.116144, 867.972, -8.06997e-14, 10000, 2.5, 300, 2.47525e-06, 0.000107153, 0.0
0.116144, 867.972, -4.88802e-14, 10000, 2.5, 300, 2.47525e-06, 0.000109026, 0.0
0.116144, 867.972, 7.70239e-14, 10000, 2.5, 300, 2.47525e-06, 0.000110915, 0.0
0.116144, 867.972, 2.63032e-14, 10000, 2.5, 300, 2.47525e-06, 0.00011282, 0.0
0.116144, 867.972, -4.79257e-15, 10000, 2.5, 300, 2.47525e-06, 0.00011474, 0.0
0.116144, 867.972, 9.13188e-15, 10000, 2.5, 300, 2.47525e-06, 0.000116676, 0.0
0.116144, 867.972, -6.92704e-15, 10000, 2.5, 300, 2.47525e-06, 0.000118627, 0.0
0.116144, 867.972, -1.95665e-14, 10000, 2.5, 300, 2.47525e-06, 0.000120595, 0.0
0.116144, 867.972, 4.9115e-14, 10000, 2.5, 300, 2.47525e-06, 0.000122579, 0.0
0.116144, 867.972, -1.96123e-14, 10000, 2.5, 300, 2.47525e-06, 0.000124579, 0.0
0.116144, 867.972, -5.09905e-14, 10000, 2.5, 300, 2.47525e-06, 0.000126596, 0.0
0.116144, 867.972, 5.12557e-14, 10000, 2.5, 300, 2.47525e-06, 0.000128629, 0.0
0.116144, 867.972, -4.81297e-15, 10000, 2.5, 300, 2.47525e-06, 0.000130678, 0.0
0.116144, 867.972, -3.1912e-14, 10000, 2.5, 300, 2.47525e-06, 0.000132745, 0.0
0.116144, 867.972, -3.0972e-14, 10000, 2.5, 300, 2.47525e-06, 0.000134828, 0.0
0.116144, 867.972, 2.60508e-14, 10000, 2.5, 300, 2.47525e-06, 0.000136929, 0.0
0.116144, 867.972, 2.30712e-14, 10000, 2.5, 300, 2.47525e-06, 0.000139047, 0.0
0.116144, 867.972, 1.68806e-14, 10000, 2.5, 300, 2.47525e-06, 0.000141182, 0.0
0.116144, 867.972, -2.38271e-14, 10000, 2.5, 300, 2.47525e-06, 0.000143334, 0.0
0.116144, 867.972, 3.37448e-14, 10000, 2.5, 300, 2.47525e-06, 0.000145505, 0.0
0.116144, 867.972, -1.19277e-14, 10000, 2.5, 300, 2.47525e-06, 0.000147693, 0.0
0.116144, 867.972, 2.58881e-14, 10000, 2.5, 300, 2.47525e-06, 0.000149899, 0.0
0.116144, 867.972, -9.33758e-15, 10000, 2.5, 300, 2.47525e-06, 0.000152123, 0.0
0.116144, 867.972, -1.36247e-14, 10000, 2.5, 300, 2.47525e-06, 0.000154365, 0.0
0.116144, 867.972, -1.26612e-14, 10000, 2.5, 300, 2.47525e-06, 0.000156626, 0.0
0.116144, 867.972, -1.91289e-14, 10000, 2.5, 300, 2.47525e-06, 0.000158905, 0.0
0.116144, 867.972, 3.08761e-14, 10000, 2.5, 300, 2.47525e-06, 0.000161203, 0.0
0.116144, 867.972, -2.07958e-14, 10000, 2.5, 300, 2.47525e-06, 0.00016352, 0.0
0.116144, 867.972, 2.22344e-14, 10000, 2.5, 300, 2.47525e-06, 0.000165856, 0.0
0.116144, 867.972, -8.12401e-16, 10000, 2.5, 300, 2.47525e-06, 0.000168211, 0.0
0.116144, 867.972, -2.29865e-14, 10000, 2.5, 300, 2.47525e-06, 0.000170585, 0.0
0.116144, 867.972, 6.31502e-16, 10000, 2.5, 300, 2.47525e-06, 0.000172979, 0.0
0.116144, 867.972, 1.57454e-14, 10000, 2.5, 300, 2.47525e-06, 0.000175392, 0.0
0.116144, 867.972, -1.29196e-14, 10000, 2.5, 300, 2.47525e-06, 0.000177825, 0.0
0.116144, 867.972, -7.06134e-15, 10000, 2.5, 300, 2.47525e-06, 0.000180278, 0.0
0.116144, 867.972, -8.89211e-15, 10000, 2.5, 300, 2.47525e-06, 0.000182752, 0.0
0.116144, 867.972, -1.11398e-14, 10000, 2.5, 300, 2.47525e-06, 0.000185245, 0.0
0.116144, 867.972, -1.66201e-14, 10000, 2.5, 300, 2.47525e-06, 0.000187759, 0.0
0.116144, 867.972, -1.09829e-14, 10000, 2.5, 300, 2.47525e-06, 0.000190294, 0.0
0.116144, 867.972, 3.58416e-14, 10000, 2.5, 300, 2.47525e-06, 0.000192849, 0.0
0.116144, 867.972, 3.27979e-14, 10000, 2.5, 300, 2.47525e-06, 0.000195425, 0.0
0.116144, 867.972, -1.7794e-14, 10000, 2.5, 300, 2.47525e-06, 0.000198023, 0.0
0.116144, 867.972, 1.43813e-14, 10000, 2.5, 300, 2.47525e-06, 0.000200641, 0.0
0.116144, 867.972, -1.06083e-14, 10000, 2.5, 300, 2.47525e-06, 0.000203282, 0.0
0.116144, 867.972, -8.52383e-15, 10000, 2.5, 300, 2.47525e-06, 0.000205943, 0.0
0.116144, 867.972, -9.96508e-15, 10000, 2.5, 300, 2.47525e-06, 0.000208627, 0.0
0.116144, 867.972, 1.00959e-14, 10000, 2.5, 300, 2.47525e-06, 0.000211333, 0.0
0.116144, 867.972, 1.2093e-14, 10000, 2.5, 300, 2.47525e-06, 0.000214061, 0.0
0.116144, 867.972, -1.23546e-14, 10000, 2.5, 300, 2.47525e-06, 0.000216811, 0.0
0.116144, 867.972, -9.93655e-15, 10000, 2.5, 300, 2.47525e-06, 0.000219584, 0.0
0.116144, 867.972, 1.44551e-14, 10000, 2.5, 300, 2.47525e-06, 0.000222379, 0.0
0.116144, 867.972, 7.42325e-15, 10000, 2.5, 300, 2.47525e-06, 0.000225198, 0.0
0.116144, 867.972, -1.34074e-14, 10000, 2.5, 300, 2.47525e-06, 0.000228039, 0.0
0.116144, 867.972, 1.11915e-14, 10000, 2.5, 300, 2.47525e-06, 0.000230904, 0.0
0.116144, 867.972, 9.82797e-15, 10000, 2.5, 300, 2.47525e-06, 0.000233792, 0.0
0.116144, 867.972, -8.2758e-15, 10000, 2.5, 300, 2.47525e-06, 0.000236704, 0.0
0.116144, 867.972, -6.19552e-15, 10000, 2.5, 300, 2.47525e-06, 0.00023964, 0.0
0.116144, 867.972, -8.18553e-15, 10000, 2.5, 300, 2.47525e-06, 0.0002426, 0.0
0.116144, 867.972, 8.00237e-15, 10000, 2.5, 300, 2.47525e-06, 0.000245584, 0.0
0.116144, 867.972, 1.00284e-14, 10000, 2.5, 300, 2.47525e-06, 0.000248593, 0.0
0.116144, 867.972, -1.22054e-14, 10000, 2.5, 300, 2.47525e-06, 0.000251627, 0.0
0.116144, 867.972, 6.90268e-15, 10000, 2.5, 300, 2.47525e-06, 0.000254685, 0.0
0.116144, 867.972, -8.82238e-15, 10000, 2.5, 300, 2.47525e-06, 0.000257768, 0.0
0.116144, 867.972, -9.45725e-15, 10000, 2.5, 300, 2.47525e-06, 0.000260877, 0.0
0.116144, 867.972, 7.96148e-15, 10000, 2.5, 300, 2.47525e-06, 0.000264011, 0.0
0.116144, 867.972, 1.50948e-14, 10000, 2.5, 300, 2.47525e-06, 0.000267171, 0.0
0.116144, 867.972, -8.0881e-15, 10000, 2.5, 300, 2.47525e-06, 0.000270356, 0.0
0.116144, 867.972, -1.24512e-14, 10000, 2.5, 300, 2.47525e-06, 0.000273568, 0.0
0.116144, 867.972, -4.28593e-15, 10000, 2.5, 300, 2.47525e-06, 0.000276806, 0.0
0.116144, 867.972, -2.03857e-14, 10000, 2.5, 300, 2.47525e-06, 0.000280071, 0.0
0.116144, 867.972, 1.31097e-14, 10000, 2.5, 300, 2.47525e-06, 0.000283363, 0.0
0.116144, 867.972, 1.0456e-14, 10000, 2.5, 300, 2.47525e-06, 0.000286681, 0.0
0.116144, 867.972, 2.29712e-14, 10000, 2.5, 300, 2.47525e-06, 0.000290027, 0.0
0.116144, 867.972, -1.21751e-14, 10000, 2.5, 300, 2.47525e-06, 0.0002934, 0.0
0.116144, 867.972, -8.02021e-14, 10000, 2.5, 300, 2.47525e-06, 0.000296801, 0.0
0.116144, 867.972, 1.76313e-14, 10000, 2.5, 300, 2.47525e-06, 0.000300229, 0.0
0.116144, 867.972, 2.23905e-14, 10000, 2.5, 300, 2.47525e-06, 0.000303686, 0.0
0.116144, 867.972, 9.7076e-15, 10000, 2.5, 300, 2.47525e-06, 0.000307171, 0.0
0.116144, 867.972, 1.29538e-14, 10000, 2.5, 300, 2.47525e-06, 0.000310685, 0.0
0.116144, 867.972, 7.40166e-15, 10000, 2.5, 300, 2.47525e-06, 0.000314228, 0.0
0.116144, 867.972, 2.96119e-14, 10000, 2.5, 300, 2.47525e-06, 0.000317799, 0.0
0.116144, 867.972, 4.49595e-14, 10000, 2.5, 300, 2.47525e-06, 0.0003214, 0.0
0.116144, 867.972, 8.26614e-14, 10000, 2.5, 300, 2.47525e-06, 0.00032503, 0.0
0.116144, 867.972, -3.28529e-14, 10000, 2.5, 300, 2.47525e-06, 0.00032869, 0.0
0.116144, 867.972, -4.52239e-14, 10000, 2.5, 300, 2.47525e-06, 0.000332381, 0.0
0.116144, 867.972, -2.60445e-14, 10000, 2.5, 300, 2.47525e-06, 0.000336101, 0.0
0.116144, 867.972, 7.48888e-15, 10000, 2.5, 300, 2.47525e-06, 0.000339852, 0.0
0.116144, 867.972, -8.38623e-15, 10000, 2.5, 300, 2.47525e-06, 0.000343634, 0.0
0.116144, 867.972, -8.99575e-15, 10000, 2.5, 300, 2.47525e-06, 0.000347446, 0.0
0.116144, 867.972, -5.13299e-15, 10000, 2.5, 300, 2.47525e-06, 0.00035129, 0.0
0.116144, 867.972, 5.10428e-15, 10000, 2.5, 300, 2.47525e-06, 0.000355166, 0.0
0.116144, 867.972, 5.50452e-15, 10000, 2.5, 300, 2.47525e-06, 0.000359073, 0.0
0.116144, 867.972, 3.15543e-15, 10000, 2.5, 300, 2.47525e-06, 0.000363012, 0.0
0.116144, 867.972, 2.52534e-14, 10000, 2.5, 300, 2.47525e-06, 0.000366984, 0.0
0.116144, 867.972, 3.04808e-15, 10000, 2.5, 300, 2.47525e-06, 0.000370988, 0.0
0.116144, 867.972, -2.77478e-14, 10000, 2.5, 300, 2.47525e-06, 0.000375025, 0.0
0.116144, 867.972, -7.07612e-16, 10000, 2.5, 300, 2.47525e-06, 0.000379095, 0.0
0.116144, 867.972, -5.26383e-15, 10000, 2.5, 300, 2.47525e-06, 0.000383199, 0.0
0.116144, 867.972, -7.48718e-15, 10000, 2.5, 300, 2.47525e-06, 0.000387336, 0.0
0.116144, 867.972, 2.17525e-15, 10000, 2.5, 300, 2.47525e-06, 0.000391507, 0.0
0.116144, 867.972, 5.67929e-15, 10000, 2.5, 300, 2.47525e-06, 0.000395712, 0.0
0.116144, 867.972, -7.03851e-15, 10000, 2.5, 300, 2.47525e-06, 0.000399952, 0.0
0.116144, 867.972, -4.5349e-15, 10000, 2.5, 300, 2.47525e-06, 0.000404226, 0.0
0.116144, 867.972, -6.55524e-15, 10000, 2.5, 300, 2.47525e-06, 0.000408536, 0.0
0.116144, 867.972, 1.07375e-14, 10000, 2.5, 300, 2.47525e-06, 0.000412881, 0.0
0.116144, 867.972, 7.00673e-15, 10000, 2.5, 300, 2.47525e-06, 0.000417261, 0.0
0.116144, 867.972, -1.10306e-14, 10000, 2.5, 300, 2.47525e-06, 0.000421678, 0.0
0.116144, 867.972, -6.57765e-15, 10000, 2.5, 300, 2.47525e-06, 0.00042613, 0.0
0.116144, 867.972, -6.13565e-15, 10000, 2.5, 300, 2.47525e-06, 0.000430619, 0.0
0.116144, 867.972, -5.83251e-15, 10000, 2.5, 300, 2.47525e-06, 0.000435145, 0.0
0.116144, 867.972, -5.86906e-15, 10000, 2.5, 300, 2.47525e-06, 0.000439708, 0.0
0.116144, 867.972, 7.14363e-15, 10000, 2.5, 300, 2.47525e-06, 0.000444309, 0.0
0.116144, 867.972, -1.51964e-14, 10000, 2.5, 300, 2.47525e-06, 0.000448947, 0.0
0.116144, 867.972, -6.68763e-15, 10000, 2.5, 300, 2.47525e-06, 0.000453623, 0.0
0.116144, 867.972, 1.52095e-14, 10000, 2.5, 300, 2.47525e-06, 0.000458338, 0.0
0.116144, 867.972, -6.77653e-15, 10000, 2.5, 300, 2.47525e-06, 0.000463091, 0.0
0.116144, 867.972, 5.62176e-15, 10000, 2.5, 300, 2.47525e-06, 0.000467883, 0.0
0.116144, 867.972, 5.49006e-15, 10000, 2.5, 300, 2.47525e-06, 0.000472715, 0.0
0.116144, 867.972, 2.30033e-15, 10000, 2.5, 300, 2.47525e-06, 0.000477586, 0.0
0.116144, 867.972, 3.961e-15, 10000, 2.5, 300, 2.47525e-06, 0.000482497, 0.0
0.116144, 867.972, 6.27928e-15, 10000, 2.5, 300, 2.47525e-06, 0.000487448, 0.0
0.116144, 867.972, 5.73709e-15, 10000, 2.5, 300, 2.47525e-06, 0.00049244, 0.0
0.116144, 867.972, -7.20624e-15, 10000, 2.5, 300, 2.47525e-06, 0.000497473, 0.0
0.0605706, 895.569, 126.705, 4205.81, 2.90098, 241.939, 7.42574e-06, 4.9749e-07, 0.0
0.11395, 889.902, 65.0611, 9170.49, 2.65826, 280.411, 7.42574e-06, 1.49655e-06, 0.0
0.128796, 875.994, 36.7303, 11047.9, 2.53006, 298.877, 7.42574e-06, 2.5038e-06, 0.0
0.126676, 862.747, 27.6148, 11168.2, 2.45696, 307.188, 7.42574e-06, 3.51931e-06, 0.0
0.124307, 860.593, 22.4565, 10983.7, 2.44769, 307.872, 7.42574e-06, 4.54315e-06, 0.0
0.122573, 861.407, 17.8198, 10779.3, 2.4555, 306.417, 7.42574e-06, 5.57538e-06, 0.0
0.121109, 862.713, 13.7088, 10595.7, 2.46536, 304.84, 7.42574e-06, 6.61608e-06, 0.0
0.119878, 863.927, 10.2505, 10443, 2.47401, 303.531, 7.42574e-06, 7.66531e-06, 0.0
0.118885, 864.94, 7.47508, 10321.8, 2.48098, 302.515, 7.42574e-06, 8.72314e-06, 0.0
0.118115, 865.744, 5.33278, 10229.2, 2.48637, 301.755, 7.42574e-06, 9.78965e-06, 0.0
0.117535, 866.363, 3.73155, 10160.4, 2.4904, 301.203, 7.42574e-06, 1.08649e-05, 0.0
0.11711, 866.827, 2.56656, 10110.4, 2.49335, 300.81, 7.42574e-06, 1.1949e-05, 0.0
0.116805, 867.168, 1.73813, 10075, 2.49545, 300.538, 7.42574e-06, 1.30419e-05, 0.0
0.116591, 867.414, 1.16052, 10050.2, 2.49693, 300.352, 7.42574e-06, 1.41438e-05, 0.0
0.116442, 867.589, 0.764701, 10033.2, 2.49795, 300.227, 7.42574e-06, 1.52548e-05, 0.0
0.11634, 867.712, 0.497629, 10021.7, 2.49865, 300.144, 7.42574e-06, 1.63749e-05, 0.0
0.116272, 867.797, 0.319961, 10014.1, 2.49912, 300.091, 7.42574e-06, 1.75041e-05, 0.0
0.116227, 867.855, 0.203322, 10009, 2.49943, 300.056, 7.42574e-06, 1.86426e-05, 0.0
0.116197, 867.895, 0.127707, 10005.7, 2.49964, 300.034, 7.42574e-06, 1.97905e-05, 0.0
0.116177, 867.921, 0.0792808, 10003.6, 2.49977, 300.02, 7.42574e-06, 2.09477e-05, 0.0
0.116165, 867.939, 0.0486366, 10002.2, 2.49986, 300.012, 7.42574e-06, 2.21145e-05, 0.0
0.116157, 867.951, 0.0294754, 10001.3, 2.49991, 300.007, 7.42574e-06, 2.32908e-05, 0.0
0.116152, 867.958, 0.0176379, 10000.8, 2.49994, 300.004, 7.42574e-06, 2.44767e-05, 0.0
0.116149, 867.963, 0.0104145, 10000.5, 2.49997, 300.002, 7.42574e-06, 2.56724e-05, 0.0
0.116147, 867.966, 0.00606258, 10000.3, 2.49998, 300.001, 7.42574e-06, 2.68779e-05, 0.0
0.116146, 867.968, 0.00347537, 10000.2, 2.49999, 300.001, 7.42574e-06, 2.80933e-05, 0.0
0.116145, 867.97, 0.00195886, 10000.1, 2.49999, 300, 7.42574e-06, 2.93186e-05, 0.0
0.116145, 867.97, 0.00108335, 10000.1, 2.5, 300, 7.42574e-06, 3.0554e-05, 0.0
0.116144, 867.971, 0.000586223, 10000, 2.5, 300, 7.42574e-06, 3.17995e-05, 0.0
0.116144, 867.971, 0.000309112, 10000, 2.5, 300, 7.42574e-06, 3.30553e-05, 0.0
0.116144, 867.971, 0.000157862, 10000, 2.5, 300, 7.42574e-06, 3.43213e-05, 0.0
0.116144, 867.972, 7.73243e-05, 10000, 2.5, 300, 7.42574e-06, 3.55977e-05, 0.0
0.116144, 867.972, 3.57111e-05, 10000, 2.5, 300, 7.42574e-06, 3.68846e-05, 0.0
0.116144, 867.972, 1.50235e-05, 10000, 2.5, 300, 7.42574e-06, 3.8182e-05, 0.0
0.116144, 867.972, 5.26932e-06, 10000, 2.5, 300, 7.42574e-06, 3.949e-05, 0.0
0.116144, 867.972, 1.02661e-06, 10000, 2.5, 300, 7.42574e-06, 4.08088e-05, 0.0
0.116144, 867.972, -5.68296e-07, 10000, 2.5, 300, 7.42574e-06, 4.21384e-05, 0.0
0.116144, 867.972, -9.77915e-07, 10000, 2.5, 300, 7.42574e-06, 4.34789e-05, 0.0
0.116144, 867.972, -9.17038e-07, 10000, 2.5, 300, 7.42574e-06, 4.48304e-05, 0.0
0.116144, 867.972, -7.13802e-07, 10000, 2.5, 300, 7.42574e-06, 4.6193e-05, 0.0
0.116144, 867.972, -5.04347e-07, 10000, 2.5, 300, 7.42574e-06, 4.75668e-05, 0.0
0.116144, 867.972, -3.34676e-07, 10000, 2.5, 300, 7.42574e-06, 4.89518e-05, 0.0
0.116144, 867.972, -2.11993e-07, 10000, 2.5, 300, 7.42574e-06, 5.03482e-05, 0.0
0.116144, 867.972, -1.2929e-07, 10000, 2.5, 300, 7.42574e-06, 5.1756e-05, 0.0
0.116144, 867.972, -7.62754e-08, 10000, 2.5, 300, 7.42574e-06, 5.31753e-05, 0.0
0.116144, 867.972, -4.36277e-08, 10000, 2.5, 300, 7.42574e-06, 5.46063e-05, 0.0
0.116144, 867.972, -2.42049e-08, 10000, 2.5, 300, 7.42574e-06, 5.60491e-05, 0.0
0.116144, 867.972, -1.30108e-08, 10000, 2.5, 300, 7.42574e-06, 5.75037e-05, 0.0
0.116144, 867.972, -6.7551e-09, 10000, 2.5, 300, 7.42574e-06, 5.89701e-05, 0.0
0.116144, 867.972, -3.36818e-09, 10000, 2.5, 300, 7.42574e-06, 6.04487e-05, 0.0
0.116144, 867.972, -1.59629e-09, 10000, 2.5, 300, 7.42574e-06, 6.19393e-05, 0.0
0.116144, 867.972, -7.05302e-10, 10000, 2.5, 300, 7.42574e-06, 6.34422e-05, 0.0
0.116144, 867.972, -2.7854e-10, 10000, 2.5, 300, 7.42574e-06, 6.49574e-05, 0.0
0.116144, 867.972, -8.72083e-11, 10000, 2.5, 300, 7.42574e-06, 6.6485e-05, 0.0
0.116144, 867.972, -9.80237e-12, 10000, 2.5, 300, 7.42574e-06, 6.80251e-05, 0.0
0.116144, 867.972, 1.58294e-11, 10000, 2.5, 300, 7.42574e-06, 6.95779e-05, 0.0
0.116144, 867.972, 2.00056e-11, 10000, 2.5, 300, 7.42574e-06, 7.11434e-05, 0.0
0.116144, 867.972, 1.68658e-11, 10000, 2.5, 300, 7.42574e-06, 7.27217e-05, 0.0
0.116144, 867.972, 1.21612e-11, 10000, 2.5, 300, 7.42574e-06, 7.4313e-05, 0.0
0.116144, 867.972, 8.00868e-12, 10000, 2.5, 300, 7.42574e-06, 7.59173e-05, 0.0
